whois_id,character_id,character_name,slug,descriptor,status,text_path,html_path,has_raw_text,has_raw_html,has_raw_decho,parse_confidence,notes
whois_gothmog_1781580054,char_gothmog,Gothmog,gothmog-2,Vala,Retired,data/evidence/whois/text/gothmog-2.txt,data/evidence/whois/html/gothmog-2.html,yes,no,no,medium,"query_name=Gothmog | display_name=Gothmog the Captain of Angband, Lord of Balrogs | epithet_or_title=the Captain of Angband, Lord of Balrogs | role=Mudller"
whois_gothûrzaz_1781580059,,Gothûrzaz,gothurzaz,Maia,,data/evidence/whois/text/gothurzaz.txt,data/evidence/whois/html/gothurzaz.html,yes,no,no,medium,query_name=Gothûrzaz | display_name=Gothûrzaz The Grim | epithet_or_title=The Grim | role=Cartographer
whois_gozer_1781580065,,Gozer,gozer,Maia,Retired,data/evidence/whois/text/gozer.txt,data/evidence/whois/html/gozer.html,yes,no,no,medium,"query_name=Gozer | display_name=Gozer the Destructor | epithet_or_title=the Destructor | Last login 31 years, 5 months, and 8 days ago."
whois_graven_1781580070,,Graven,graven,Maia,,data/evidence/whois/text/graven.txt,data/evidence/whois/html/graven.html,yes,no,no,medium,"query_name=Graven | display_name=Graven Souless, Black Nightmare of the Deep | epithet_or_title=Souless, Black Nightmare of the Deep | role=Wright"
whois_grax_1781580076,,Grax,grax,Maia,Retired,data/evidence/whois/text/grax.txt,data/evidence/whois/html/grax.html,yes,no,no,medium,query_name=Grax | display_name=Grax Flax | epithet_or_title=Flax | role=Wright
whois_grennif_1781580081,,Grennif,grennif,Maia,,data/evidence/whois/text/grennif.txt,data/evidence/whois/html/grennif.html,yes,no,no,medium,query_name=Grennif | display_name=Grennif the White | epithet_or_title=the White | Last login 8 months and 25 days ago from *.net.
whois_grimble_1781580087,,Grimble,grimble,Maia,Retired,data/evidence/whois/text/grimble.txt,data/evidence/whois/html/grimble.html,yes,no,no,medium,"query_name=Grimble | display_name=Grimble Grumble | epithet_or_title=Grumble | role=Cartographer | Last login 1 year, 5 months, and 3 days ago."
whois_grin_1781580092,,Grin,grin,Maia,Retired,data/evidence/whois/text/grin.txt,data/evidence/whois/html/grin.html,yes,no,no,medium,"query_name=Grin | display_name=Grin > | epithet_or_title=> | Last login 27 years, 11 months, and 25 days ago from *.net."
whois_grizz_1781580098,,Grizz,grizz,Maia,,data/evidence/whois/text/grizz.txt,data/evidence/whois/html/grizz.html,yes,no,no,medium,query_name=Grizz | display_name=Grizz Lee | epithet_or_title=Lee | Last login 14 years and 9 months ago from *.net.
whois_gruenthar_1781580103,,Gruenthar,gruenthar,Vala,Retired,data/evidence/whois/text/gruenthar.txt,data/evidence/whois/html/gruenthar.html,yes,no,no,medium,query_name=Gruenthar | display_name=Gruenthar the Woodsmith | epithet_or_title=the Woodsmith | role=Architect
whois_grumble_1781580109,,Grumble,grumble,Maia,Retired,data/evidence/whois/text/grumble.txt,data/evidence/whois/html/grumble.html,yes,no,no,medium,query_name=Grumble | display_name=Grumble Bum | epithet_or_title=Bum | role=Wright
whois_grung_1781580114,,Grung,grung,back after a 4 year break is a Maia,Retired,data/evidence/whois/text/grung.txt,data/evidence/whois/html/grung.html,yes,no,no,medium,"query_name=Grung | display_name=Grung | Last login 25 years, 11 months, and 27 days ago from *.com."
whois_grunge_1781580120,char_grunge,Grunge,grunge-2,Maia,,data/evidence/whois/text/grunge-2.txt,data/evidence/whois/html/grunge-2.html,yes,no,no,medium,query_name=Grunge | display_name=Grunge created 16 Dec 1995 | epithet_or_title=created 16 Dec 1995 | Last login 4 months and 11 days ago.
whois_gruumph_1781580125,,Gruumph,gruumph,bored..... VERY bored is a Maia,,data/evidence/whois/text/gruumph.txt,data/evidence/whois/html/gruumph.html,yes,no,no,medium,query_name=Gruumph | display_name=Gruumph | Last login 21 years and 4 months ago from *.AT.
whois_gríma_1781580131,,Gríma,grima,Maia,Retired,data/evidence/whois/text/grima.txt,data/evidence/whois/html/grima.html,yes,no,no,medium,query_name=Gríma | display_name=Gríma Wormtongue | epithet_or_title=Wormtongue | role=Cartographer | Last login 3 days and 3 hours ago.
whois_guilin_1781580136,,Guilin,guilin,Maia,,data/evidence/whois/text/guilin.txt,data/evidence/whois/html/guilin.html,yes,no,no,medium,query_name=Guilin | display_name=Guilin needs assignment | epithet_or_title=needs assignment | Last login 4 years and 5 days ago from [numerical address].
whois_guzzi_1781586124,,Guzzi,guzzi,Maia,,data/evidence/whois/text/guzzi.txt,data/evidence/whois/html/guzzi.html,yes,no,no,medium,"query_name=Guzzi | display_name=Guzzi . | epithet_or_title=. | Last login 10 years, 6 months, and 1 day ago."
whois_gwaywffon_1781586130,,Gwaywffon,gwaywffon,Maia,Retired,data/evidence/whois/text/gwaywffon.txt,data/evidence/whois/html/gwaywffon.html,yes,no,no,medium,query_name=Gwaywffon | display_name=Gwaywffon | role=Builder
whois_gwen_1781586136,,Gwen,gwen,Maia,,data/evidence/whois/text/gwen.txt,data/evidence/whois/html/gwen.html,yes,no,no,medium,"query_name=Gwen | display_name=Gwen Elmore | epithet_or_title=Elmore | Last login 21 years, 5 months, and 29 days ago from *.com."
whois_gwendolyn_1781586141,,Gwendolyn,gwendolyn,Maia,Retired,data/evidence/whois/text/gwendolyn.txt,data/evidence/whois/html/gwendolyn.html,yes,no,no,medium,"query_name=Gwendolyn | display_name=Gwendolyn makes a yummy disco-stew | epithet_or_title=makes a yummy disco-stew | Last login 14 years, 8 months, and 24 days ago from *.de."
whois_haelon_1781586147,,Haelon,haelon,Maia,,data/evidence/whois/text/haelon.txt,data/evidence/whois/html/haelon.html,yes,no,no,medium,"query_name=Haelon | display_name=Haelon AkA Hellu | epithet_or_title=AkA Hellu | Last login 8 years, 8 months, and 12 days ago."
whois_hail_1781586152,,Hail,hail,Maia,Retired,data/evidence/whois/text/hail.txt,data/evidence/whois/html/hail.html,yes,no,no,medium,"query_name=Hail | display_name=Hail Vesarvi | epithet_or_title=Vesarvi | Last login 26 years, 3 months, and 26 days ago from *.net."
whois_halal_1781586158,,Halal,halal,Maia,,data/evidence/whois/text/halal.txt,data/evidence/whois/html/halal.html,yes,no,no,medium,"query_name=Halal | display_name=Halal Always Lag | epithet_or_title=Always Lag | Last login 3 years, 1 month, and 13 days ago from *.id."
whois_hambag_1781586163,,Hambag,hambag,Maia,Retired,data/evidence/whois/text/hambag.txt,data/evidence/whois/html/hambag.html,yes,no,no,medium,"query_name=Hambag | display_name=Hambag | Last login 26 years, 4 months, and 12 days ago from *.com."
whois_hanne_1781586169,,Hanne,hanne,Maia,,data/evidence/whois/text/hanne.txt,data/evidence/whois/html/hanne.html,yes,no,no,medium,"query_name=Hanne | display_name=Hanne (never really) left hibernation | epithet_or_title=(never really) left hibernation | role=Cartographer | Last login 5 years, 1 month, and 16 days ago from *.se."
whois_hanse_1781586174,,Hanse,hanse,Maia,Retired,data/evidence/whois/text/hanse.txt,data/evidence/whois/html/hanse.html,yes,no,no,medium,query_name=Hanse | display_name=Hanse of the Roots | epithet_or_title=of the Roots | role=Cartographer | Last login 3 years and 5 months ago from *.org.
whois_harad_1781586180,,Harad,harad,Maia,Retired,data/evidence/whois/text/harad.txt,data/evidence/whois/html/harad.html,yes,no,no,medium,query_name=Harad | display_name=Harad | role=Wright
whois_harco_1781586185,,Harco,harco,Maia,Retired,data/evidence/whois/text/harco.txt,data/evidence/whois/html/harco.html,yes,no,no,medium,"query_name=Harco | display_name=Harco misses Chelliance | epithet_or_title=misses Chelliance | Last login 31 years, 5 months, and 22 days ago from *.no."
whois_heigo_1781586191,,Heigo,heigo,Maia,,data/evidence/whois/text/heigo.txt,data/evidence/whois/html/heigo.html,yes,no,no,medium,"query_name=Heigo | display_name=Heigo the cheater | epithet_or_title=the cheater | Last login 1 year, 2 months, and 18 days ago."
whois_helene_1781586197,,Helene,helene,not sleeping and not social is a Maia,Retired,data/evidence/whois/text/helene.txt,data/evidence/whois/html/helene.html,yes,no,no,medium,query_name=Helene | display_name=Helene | role=Wright
whois_helevorn_1781586202,,Helevorn,helevorn,Maia,Retired,data/evidence/whois/text/helevorn.txt,data/evidence/whois/html/helevorn.html,yes,no,no,medium,query_name=Helevorn | display_name=Helevorn ²³ | epithet_or_title=²³ | role=Shaper
whois_helluin_1781586207,,Helluin,helluin,Maia,,data/evidence/whois/text/helluin.txt,data/evidence/whois/html/helluin.html,yes,no,no,medium,"query_name=Helluin | display_name=Helluin the Blue | epithet_or_title=the Blue | role=Cartographer | Last login 2 years, 5 months, and 22 days ago."
whois_helmuta_1781586213,,Helmuta,helmuta,Maia,,data/evidence/whois/text/helmuta.txt,data/evidence/whois/html/helmuta.html,yes,no,no,medium,query_name=Helmuta | display_name=Helmuta the White | epithet_or_title=the White
whois_hermatic_1781586219,,Hermatic,hermatic,Maia,Retired,data/evidence/whois/text/hermatic.txt,data/evidence/whois/html/hermatic.html,yes,no,no,medium,query_name=Hermatic | display_name=Hermatic CIB | epithet_or_title=CIB | Last login 1 month and 25 days ago from [numerical address].
whois_highlander_1781586224,,Highlander,highlander,Maia,Retired,data/evidence/whois/text/highlander.txt,data/evidence/whois/html/highlander.html,yes,no,no,medium,"query_name=Highlander | display_name=Highlander | Last login 20 years, 2 months, and 14 days ago."
whois_hillar_1781586230,,Hillar,hillar,Maia,,data/evidence/whois/text/hillar.txt,data/evidence/whois/html/hillar.html,yes,no,no,medium,query_name=Hillar | display_name=Hillar the mindless grinder | epithet_or_title=the mindless grinder
whois_hobbi_1781586236,,Hobbi,hobbi,Maia,Retired,data/evidence/whois/text/hobbi.txt,data/evidence/whois/html/hobbi.html,yes,no,no,medium,query_name=Hobbi | display_name=Hobbi the Happy Hobbit | epithet_or_title=the Happy Hobbit | role=Wright
whois_hobit_1781586241,char_hobit,Hobit,hobit-2,Maia,,data/evidence/whois/text/hobit-2.txt,data/evidence/whois/html/hobit-2.html,yes,no,no,medium,"query_name=Hobit | display_name=Hobit | role=Cartographer | Last login 1 year, 8 months, and 17 days ago."
whois_hoho_1781586247,char_hoho,Hoho,hoho-2,Maia,Retired,data/evidence/whois/text/hoho-2.txt,data/evidence/whois/html/hoho-2.html,yes,no,no,medium,"query_name=Hoho | display_name=Hoho haha hehe hihi | epithet_or_title=haha hehe hihi | role=Cartographer | Last login 19 years, 2 months, and 12 days ago from *.se."
whois_holma_1781586252,,Holma,holma,Maia,,data/evidence/whois/text/holma.txt,data/evidence/whois/html/holma.html,yes,no,no,medium,"query_name=Holma | display_name=Holma of the BZ | epithet_or_title=of the BZ | Last login 10 years, 11 months, and 20 days ago from *.se."
whois_hoosier_1781586258,,Hoosier,hoosier,Maia,,data/evidence/whois/text/hoosier.txt,data/evidence/whois/html/hoosier.html,yes,no,no,medium,query_name=Hoosier | display_name=Hoosier Hoo Hoo Hoo | epithet_or_title=Hoo Hoo Hoo | role=Cartographer | Last login 1 day and 7 hours ago from *.net.
whois_hrym_1781587040,char_hrym,Hrym,hrym-2,Maia,,data/evidence/whois/text/hrym-2.txt,data/evidence/whois/html/hrym-2.html,yes,no,no,medium,"query_name=Hrym | display_name=Hrym | Last login 17 years, 8 months, and 9 days ago from *.ee."
whois_huan_1781587046,,Huan,huan,Maia,Retired,data/evidence/whois/text/huan.txt,data/evidence/whois/html/huan.html,yes,no,no,medium,"query_name=Huan | display_name=Huan the Mighty Hound of Valinor | epithet_or_title=the Mighty Hound of Valinor | Last login 4 years, 4 months, and 8 days ago from *.com."
whois_humala_1781587051,,Humala,humala,Maia,,data/evidence/whois/text/humala.txt,data/evidence/whois/html/humala.html,yes,no,no,medium,"query_name=Humala | display_name=Humala titless | epithet_or_title=titless | Last login 3 years, 7 months, and 30 days ago from *.fi."
whois_humpty_1781587057,,Humpty,humpty,Maia,,data/evidence/whois/text/humpty.txt,data/evidence/whois/html/humpty.html,yes,no,no,medium,"query_name=Humpty | display_name=Humpty Dumpty sat on a wall | epithet_or_title=Dumpty sat on a wall | Last login 4 years, 5 months, and 20 days ago from *.fr."
whois_huron_1781587062,,Huron,huron,Maia,,data/evidence/whois/text/huron.txt,data/evidence/whois/html/huron.html,yes,no,no,medium,"query_name=Huron | display_name=Huron The Overlooker | epithet_or_title=The Overlooker | Last login 14 years, 9 months, and 7 days ago from *.net."
whois_hza_1781587068,,Hza,hza,Maia,Retired,data/evidence/whois/text/hza.txt,data/evidence/whois/html/hza.html,yes,no,no,medium,query_name=Hza | display_name=Hza . | epithet_or_title=. | role=Cartographer | Last login 11 months and 27 days ago from *.ee.
whois_húrin_1781587073,,Húrin,hurin,Maia,,data/evidence/whois/text/hurin.txt,data/evidence/whois/html/hurin.html,yes,no,no,medium,"query_name=Húrin | display_name=Húrin Thalion | epithet_or_title=Thalion | Last login 16 years, 9 months, and 19 days ago from *.no."
whois_idle_1781587079,,Idle,idle,Maia,,data/evidence/whois/text/idle.txt,data/evidence/whois/html/idle.html,yes,no,no,medium,query_name=Idle | display_name=Idle | Last login 1 month and 12 days ago from *.africa.
whois_ilie_1781587085,,Ilie,ilie,"Valië, one of the Aratar",Retired,data/evidence/whois/text/ilie.txt,data/evidence/whois/html/ilie.html,yes,no,no,medium,query_name=Ilie | display_name=Ilie the Aratie | epithet_or_title=the Aratie
whois_illwe_1781587091,,Illwe,illwe,Maia,Retired,data/evidence/whois/text/illwe.txt,data/evidence/whois/html/illwe.html,yes,no,no,medium,"query_name=Illwe | display_name=Illwe the Ruined Lizard King | epithet_or_title=the Ruined Lizard King | Last login 26 years, 1 month, and 21 days ago from *.com."
whois_illüen_1781587096,,Illüen,illuen,Maia,,data/evidence/whois/text/illuen.txt,data/evidence/whois/html/illuen.html,yes,no,no,medium,query_name=Illüen | display_name=Illüen the Bright | epithet_or_title=the Bright | Last login 13 years and 10 months ago.
whois_iluvator_1781587102,,Iluvator,iluvator,"building, proofing, and stuff is a Maia",Retired,data/evidence/whois/text/iluvator.txt,data/evidence/whois/html/iluvator.html,yes,no,no,medium,query_name=Iluvator | display_name=Iluvator | role=Cartographer | Last login 12 years and 19 days ago from *.com.
whois_imago_1781587108,,Imago,imago,"Vala, one of the Aratar",,data/evidence/whois/text/imago.txt,data/evidence/whois/html/imago.html,yes,no,no,medium,query_name=Imago | display_name=Imago the Ainu of Win & Great Success | epithet_or_title=the Ainu of Win & Great Success
whois_imatin_1781587113,,Imatin,imatin,Maia,,data/evidence/whois/text/imatin.txt,data/evidence/whois/html/imatin.html,yes,no,no,medium,query_name=Imatin | display_name=Imatin the Mudlet Package Builder and Tweaker | epithet_or_title=the Mudlet Package Builder and Tweaker | role=Builder
whois_imrahil_1781587119,,Imrahil,imrahil,Maia,Retired,data/evidence/whois/text/imrahil.txt,data/evidence/whois/html/imrahil.html,yes,no,no,medium,"query_name=Imrahil | display_name=Imrahil the Lesser God | epithet_or_title=the Lesser God | Last login 26 years, 1 month, and 7 days ago from *.fi."
whois_incánus_1781587124,,Incánus,incanus,Vala,Retired,data/evidence/whois/text/incanus.txt,data/evidence/whois/html/incanus.html,yes,no,no,medium,query_name=Incánus | display_name=Incánus Greyhat - [Tifosi] | epithet_or_title=Greyhat - [Tifosi] | role=Mudller
whois_indigo_1781587130,,Indigo,indigo,Maia,,data/evidence/whois/text/indigo.txt,data/evidence/whois/html/indigo.html,yes,no,no,medium,query_name=Indigo | display_name=Indigo Porphyrogénnetos | epithet_or_title=Porphyrogénnetos | role=Shaper
whois_indur_1781587135,,Indur,indur,Maia,,data/evidence/whois/text/indur.txt,data/evidence/whois/html/indur.html,yes,no,no,medium,query_name=Indur | display_name=Indur Dawndeath | epithet_or_title=Dawndeath | Last login 5 months and 5 days ago from *.net.
whois_inghorlas_1781587141,,Inghorlas,inghorlas,Maia,Retired,data/evidence/whois/text/inghorlas.txt,data/evidence/whois/html/inghorlas.html,yes,no,no,medium,"query_name=Inghorlas | display_name=Inghorlas the Friendly Ranger | epithet_or_title=the Friendly Ranger | Last login 19 years, 4 months, and 2 days ago from [numerical address]."
whois_ingtar_1781587146,,Ingtar,ingtar,Vala,Retired,data/evidence/whois/text/ingtar.txt,data/evidence/whois/html/ingtar.html,yes,no,no,medium,query_name=Ingtar | display_name=Ingtar the Ghost with the Most | epithet_or_title=the Ghost with the Most | role=Architect
whois_innocent_1781587152,,Innocent,innocent,"sinner, loves pleasure too much is a Maia",,data/evidence/whois/text/innocent.txt,data/evidence/whois/html/innocent.html,yes,no,no,medium,"query_name=Innocent | display_name=Innocent | Last login 12 years, 7 months, and 9 days ago from *.ch."
whois_inoue_1781587157,,Inoue,inoue,Maia,,data/evidence/whois/text/inoue.txt,data/evidence/whois/html/inoue.html,yes,no,no,medium,"query_name=Inoue | display_name=Inoue | Last login 2 years, 2 months, and 2 days ago."
whois_intense_1781587165,,Intense,intense,Maia,,data/evidence/whois/text/intense.txt,data/evidence/whois/html/intense.html,yes,no,no,medium,query_name=Intense | display_name=Intense the Maia of Thieves and Traitors | epithet_or_title=the Maia of Thieves and Traitors | role=Wright
whois_ioméne_1781587173,,Ioméne,iomene,Maia,,data/evidence/whois/text/iomene.txt,data/evidence/whois/html/iomene.html,yes,no,no,medium,"query_name=Ioméne | display_name=Ioméne | Last login 12 years, 9 months, and 27 days ago from [numerical address]."
whois_irikan_1781587178,,Irikan,irikan,Maia,Retired,data/evidence/whois/text/irikan.txt,data/evidence/whois/html/irikan.html,yes,no,no,medium,"query_name=Irikan | display_name=Irikan the Iri I brother of Itha I | epithet_or_title=the Iri I brother of Itha I | role=Cartographer | Last login 18 years, 2 months, and 14 days ago from *.net."
whois_isengrim_1781603790,,Isengrim,isengrim,Maia,Retired,data/evidence/whois/text/isengrim.txt,data/evidence/whois/html/isengrim.html,yes,no,no,medium,"query_name=Isengrim | display_name=Isengrim Took | epithet_or_title=Took | Last login 5 years, 1 month, and 6 days ago from *.ee."
whois_isildyr_1781603796,,Isildyr,isildyr,Maia,Retired,data/evidence/whois/text/isildyr.txt,data/evidence/whois/html/isildyr.html,yes,no,no,medium,query_name=Isildyr | display_name=Isildyr disappeared recently in darkest Mirkwood | epithet_or_title=disappeared recently in darkest Mirkwood | role=Wright
whois_isillómë_1781603802,,Isillómë,isillome,Maia,,data/evidence/whois/text/isillome.txt,data/evidence/whois/html/isillome.html,yes,no,no,medium,query_name=Isillómë | display_name=Isillómë i Venësamno | epithet_or_title=i Venësamno | role=Cartographer | Last login 8 days and 13 hours ago from *.net.
whois_iston_1781603807,,Iston,iston,Maia,,data/evidence/whois/text/iston.txt,data/evidence/whois/html/iston.html,yes,no,no,medium,"query_name=Iston | display_name=Iston | Last login 13 years, 7 months, and 24 days ago from *.net."
whois_isóldir_1781603813,,Isóldir,isoldir,Maia,Retired,data/evidence/whois/text/isoldir.txt,data/evidence/whois/html/isoldir.html,yes,no,no,medium,query_name=Isóldir | display_name=Isóldir Vurmav | epithet_or_title=Vurmav | role=Wright
whois_ithaldir_1781603818,,Ithaldir,ithaldir,Maia,,data/evidence/whois/text/ithaldir.txt,data/evidence/whois/html/ithaldir.html,yes,no,no,medium,"query_name=Ithaldir | display_name=Ithaldir gives kits | epithet_or_title=gives kits | Last login 14 years, 6 months, and 2 days ago from *.com."
whois_izual_1781603824,,Izual,izual,Maia,,data/evidence/whois/text/izual.txt,data/evidence/whois/html/izual.html,yes,no,no,medium,query_name=Izual | display_name=Izual of the Plains | epithet_or_title=of the Plains | role=Cartographer
whois_izzy_1781603830,,Izzy,izzy,Maia,,data/evidence/whois/text/izzy.txt,data/evidence/whois/html/izzy.html,yes,no,no,medium,query_name=Izzy | display_name=Izzy | Last login 9 months and 1 day ago from *.net.
whois_jab_1781603835,,Jab,jab,Maia,,data/evidence/whois/text/jab.txt,data/evidence/whois/html/jab.html,yes,no,no,medium,"query_name=Jab | display_name=Jab, Punch, Uppercut! | epithet_or_title=, Punch, Uppercut! | role=Wright"
whois_jabba_1781603841,char_jabba,Jabba,jabba-2,Maia,Retired,data/evidence/whois/text/jabba-2.txt,data/evidence/whois/html/jabba-2.html,yes,no,no,medium,query_name=Jabba | display_name=Jabba the Hut | epithet_or_title=the Hut | role=Wright
whois_jadon_1781603846,char_jadon,Jadon,jadon-2,the Kaoolest is a Maia,Retired,data/evidence/whois/text/jadon-2.txt,data/evidence/whois/html/jadon-2.html,yes,no,no,medium,"query_name=Jadon | display_name=Jadon | Last login 6 years, 2 months, and 9 days ago from *.nu."
whois_jaelle_1781603852,,Jaelle,jaelle,Maia,Retired,data/evidence/whois/text/jaelle.txt,data/evidence/whois/html/jaelle.html,yes,no,no,medium,"query_name=Jaelle | display_name=Jaelle only respects grizzly metas | epithet_or_title=only respects grizzly metas | role=Cartographer | Last login 16 years, 5 months, and 9 days ago from *.net."
whois_jahara_1781603857,,Jahara,jahara,"Vala, one of the Aratar",,data/evidence/whois/text/jahara.txt,data/evidence/whois/html/jahara.html,yes,no,no,medium,query_name=Jahara | display_name=Jahara the Hobbit Cartographer 🗺 | epithet_or_title=the Hobbit Cartographer 🗺
whois_jak_1781603863,,Jak,jak,Maia,Retired,data/evidence/whois/text/jak.txt,data/evidence/whois/html/jak.html,yes,no,no,medium,query_name=Jak | display_name=Jak kel Jakelson [Retarded] | epithet_or_title=kel Jakelson [Retarded] | role=Wright
whois_janosik_1781603868,,Janosik,janosik,Maia,,data/evidence/whois/text/janosik.txt,data/evidence/whois/html/janosik.html,yes,no,no,medium,"query_name=Janosik | display_name=Janosik the fallen legend | epithet_or_title=the fallen legend | Last login 14 years, 6 months, and 18 days ago."
whois_jeridoc_1781603874,,Jeridoc,jeridoc,Maia,,data/evidence/whois/text/jeridoc.txt,data/evidence/whois/html/jeridoc.html,yes,no,no,medium,"query_name=Jeridoc | display_name=Jeridoc Brandybuck | epithet_or_title=Brandybuck | Last login 21 years, 3 months, and 15 days ago from *.edu."
whois_jerusha_1781603879,,Jerusha,jerusha,in other windows to is a Maia,,data/evidence/whois/text/jerusha.txt,data/evidence/whois/html/jerusha.html,yes,no,no,medium,"query_name=Jerusha | display_name=Jerusha likes to chat but | epithet_or_title=likes to chat but | role=Cartographer | Last login 9 years, 2 months, and 12 days ago."
whois_johan_1781603885,,Johan,johan,Maia,,data/evidence/whois/text/johan.txt,data/evidence/whois/html/johan.html,yes,no,no,medium,"query_name=Johan | display_name=Johan in a galaxy far far away | epithet_or_title=in a galaxy far far away | Last login 1 year, 10 months, and 21 days ago from *.tw."
whois_jolen_1781603892,,Jolen,jolen,Maia,,data/evidence/whois/text/jolen.txt,data/evidence/whois/html/jolen.html,yes,no,no,medium,"query_name=Jolen | display_name=Jolen Banakil Baggins, Nutty Hairy Foot | epithet_or_title=Banakil Baggins, Nutty Hairy Foot | Last login 16 days and 3 hours ago."
whois_kaen_1781603900,,Kaen,kaen,Maia,Retired,data/evidence/whois/text/kaen.txt,data/evidence/whois/html/kaen.html,yes,no,no,medium,query_name=Kaen | display_name=Kaen the Old | epithet_or_title=the Old | Last login 25 days ago from *.com.
whois_kal_1781603908,,Kal,kal,Maia,Retired,data/evidence/whois/text/kal.txt,data/evidence/whois/html/kal.html,yes,no,no,medium,query_name=Kal | display_name=Kal the Shine | epithet_or_title=the Shine | role=Wright
whois_kalev_1781603914,,Kalev,kalev,Vala,Retired,data/evidence/whois/text/kalev.txt,data/evidence/whois/html/kalev.html,yes,no,no,medium,query_name=Kalev | display_name=Kalev | role=Mudller
whois_kamlakh_1781603921,char_kamlakh,Kamlakh,kamlakh-2,about 14 years old is a Maia,,data/evidence/whois/text/kamlakh-2.txt,data/evidence/whois/html/kamlakh-2.html,yes,no,no,medium,"query_name=Kamlakh | display_name=Kamlakh Tear of Blood | epithet_or_title=Tear of Blood | Last login 3 years, 8 months, and 23 days ago from *.lv."
whois_kardrim_1781603930,,Kardrim,kardrim,Maia,Retired,data/evidence/whois/text/kardrim.txt,data/evidence/whois/html/kardrim.html,yes,no,no,medium,query_name=Kardrim | display_name=Kardrim the Black | epithet_or_title=the Black | role=Builder
whois_karl_1781603937,,Karl,karl,Maia,Retired,data/evidence/whois/text/karl.txt,data/evidence/whois/html/karl.html,yes,no,no,medium,query_name=Karl | display_name=Karl the annoying | epithet_or_title=the annoying | Last login 23 years and 15 days ago from *.SE.
whois_karli_1781603945,,Karli,karli,Maia,,data/evidence/whois/text/karli.txt,data/evidence/whois/html/karli.html,yes,no,no,medium,"query_name=Karli | display_name=Karli | Last login 5 years, 2 months, and 15 days ago."
whois_karlsburg_1781603951,,Karlsburg,karlsburg,Maia,Retired,data/evidence/whois/text/karlsburg.txt,data/evidence/whois/html/karlsburg.html,yes,no,no,medium,query_name=Karlsburg | display_name=Karlsburg | role=Builder
whois_karnak_1781603957,,Karnak,karnak,Maia,Retired,data/evidence/whois/text/karnak.txt,data/evidence/whois/html/karnak.html,yes,no,no,medium,query_name=Karnak | display_name=Karnak afk | epithet_or_title=afk | role=Wright
whois_karvane_1781603967,,Karvane,karvane,Maia,,data/evidence/whois/text/karvane.txt,data/evidence/whois/html/karvane.html,yes,no,no,medium,"query_name=Karvane | display_name=Karvane the White | epithet_or_title=the White | Last login 8 years, 5 months, and 2 days ago from *.eu."
whois_katje_1781603972,,Katje,katje,Maia,,data/evidence/whois/text/katje.txt,data/evidence/whois/html/katje.html,yes,no,no,medium,"query_name=Katje | display_name=Katje B., the Futureless Rain Witch | epithet_or_title=B., the Futureless Rain Witch | role=Wright"
whois_katla_1781603978,,Katla,katla,Maia,,data/evidence/whois/text/katla.txt,data/evidence/whois/html/katla.html,yes,no,no,medium,"query_name=Katla | display_name=Katla on the flipside | epithet_or_title=on the flipside | Last login 19 years, 5 months, and 8 days ago from *.se."
whois_kaznor_1781603983,,Kaznor,kaznor,Maia,,data/evidence/whois/text/kaznor.txt,data/evidence/whois/html/kaznor.html,yes,no,no,medium,"query_name=Kaznor | display_name=Kaznor hupp | epithet_or_title=hupp | Last login 5 years, 10 months, and 25 days ago."
whois_kaztor_1781603989,,Kaztor,kaztor,beautiful! is a Maia,Retired,data/evidence/whois/text/kaztor.txt,data/evidence/whois/html/kaztor.html,yes,no,no,medium,"query_name=Kaztor | display_name=Kaztor says: Dying | epithet_or_title=says: Dying | Last login 25 years, 1 month, and 3 days ago from *.ee."
whois_ke_1781603994,,Ke,ke,Maia,Retired,data/evidence/whois/text/ke.txt,data/evidence/whois/html/ke.html,yes,no,no,medium,query_name=Ke | display_name=Ke isn't just a great thirst quencher | epithet_or_title=isn't just a great thirst quencher | role=Wright
whois_kefka_1781604000,,Kefka,kefka,Maia,,data/evidence/whois/text/kefka.txt,data/evidence/whois/html/kefka.html,yes,no,no,medium,query_name=Kefka | display_name=Kefka CAPS LOCK AHHHH CAPS LOCK!!!! | epithet_or_title=CAPS LOCK AHHHH CAPS LOCK!!!! | Last login 22 years and 20 days ago from *.net.
whois_keltic_1781604005,,Keltic,keltic,Vala,Retired,data/evidence/whois/text/keltic.txt,data/evidence/whois/html/keltic.html,yes,no,no,medium,"query_name=Keltic | display_name=Keltic The Swamp God, Lord Of The Flats | epithet_or_title=The Swamp God, Lord Of The Flats | role=Architect"
whois_kenzu_1781604011,char_kenzu,Kenzu,kenzu-2,prowling Arda is a Maia,,data/evidence/whois/text/kenzu-2.txt,data/evidence/whois/html/kenzu-2.html,yes,no,no,medium,query_name=Kenzu | display_name=Kenzu Daru | epithet_or_title=Daru | role=Cartographer | Last login 6 months and 8 days ago from [numerical address].
whois_keram_1781604016,,Keram,keram,Maia,,data/evidence/whois/text/keram.txt,data/evidence/whois/html/keram.html,yes,no,no,medium,"query_name=Keram | display_name=Keram the White | epithet_or_title=the White | Last login 1 year, 10 months, and 27 days ago from *.net."
